ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County,Num_Stations,Total_Ports,L2_Ports,DC_Fast_Ports
92532,396,436,850,17185,898,16,8,351,0,20140,803,3.99,94752.0,35.4,39.8,12.5,7.9,29.7,26840,583860.66,0.404,0.2459656428943258,0.8748285749906496,0.0675726218675975,0.0262883914627798,0.1184328358208955,25.085193242669497,5.57428432843905,1757.639081,Riverside ,1.0,6.0,0.0,6.0
90034,157,841,696,29475,2826,24,6,511,0,34536,1376,3.98,88490.0,26.0,38.9,20.1,9.1,62.9,53321,1359317.79,0.435,0.7960141150052129,0.18822913028292,0.8102689486552567,0.0769107386318068,0.0821121015259102,24.800214390250098,6.016752407492977,2371.66017162161,Los Angeles,16.0,60.0,58.0,2.0
95133,155,608,722,19562,1236,18,3,272,1,22577,898,3.98,110484.0,26.4,8.1,59.1,2.9,41.9,28902,1070702.98,0.4812,0.4004507042253521,0.6479671184181293,0.3370362141746278,0.0745915492957746,0.1189874294421165,30.177838341687607,4.905139532236964,1743.87205283598,Santa Clara,34.0,51.0,51.0,0.0
95630,1203,1476,1945,49548,2947,17,3,782,0,57921,2275,3.93,128383.0,14.4,58.8,18.9,1.8,56.7,73815,726852.59,0.4034,0.3064326626523718,0.764538603725295,0.2110052609128394,0.0321265971508297,0.0501328247394591,7.149221899210395,3.012174797172306,862.2506071455954,Sacramento ,19.0,75.0,33.0,42.0
90065,252,750,905,27073,2000,17,10,469,2,31478,1236,3.93,80386.0,54.6,25.8,13.8,1.7,38.6,46432,1045696.58,0.4916,0.5330037082818294,0.6641377297928217,0.3297928217099504,0.0626081582200247,0.1369874856809389,40.68371439416607,6.732583049469632,1323.374726267073,Los Angeles,1.0,2.0,2.0,0.0
92008,598,590,879,20321,1408,3,7,353,0,24159,946,3.92,89502.0,20.1,68.4,5.1,0.7,54.0,27742,1393651.1,0.4721,0.5285571142284569,0.5305033809166041,0.4522163786626597,0.0535237140948563,0.1011341472224228,12.5502207849678,4.81509794452527,1190.4057972051005,San Diego,9.0,47.0,26.0,21.0
91202,128,374,318,14099,1086,11,0,250,0,16266,635,3.9,82476.0,12.6,69.0,13.6,2.6,48.0,22757,1096133.21,0.5237,0.5868619821469444,0.37347049269085,0.62652950730915,0.1027695124742504,0.1104887085391672,35.075066338294164,6.418301121241267,807.8606751622852,Los Angeles,1.0,4.0,4.0,0.0
93110,269,373,406,11431,766,9,0,140,0,13394,522,3.9,99261.0,27.4,62.6,5.1,1.2,50.7,16345,1691464.59,0.4967,0.3764287920914427,0.5940158404224113,0.2515400410677618,0.0562248995983935,0.088417039179595,15.04566963732125,5.049410511611342,1156.2767849208424,Santa Barbara,2.0,5.0,5.0,0.0
94945,341,377,563,13303,1062,4,3,238,0,15891,619,3.9,109544.0,18.1,67.5,6.5,1.7,49.6,17482,1035767.84,0.4635,0.2833123160992013,0.8117823947512302,0.1869874248223072,0.024239876698893,0.075435979807251,10.622704848642012,3.2231060811170718,1255.9011326503098,Marin ,11.0,41.0,17.0,24.0
94924,53,31,29,926,111,0,0,14,0,1164,45,3.87,90481.0,1.9,88.9,1.5,0.0,58.6,1232,1683752.6,0.5436,0.3213644524236984,0.8981972428419936,0.0657476139978791,0.0,0.2125205930807248,,,,,0.0,0.0,0.0,0.0
90028,89,376,337,13758,1203,12,3,229,0,16007,617,3.86,52814.0,29.4,44.1,11.4,8.4,51.3,29887,891752.52,0.5089,0.9545535555159508,0.0538526041181403,0.9461473958818596,0.2738668092437474,0.198136709551923,43.21366101699788,6.753458566008488,1576.836495195399,Los Angeles,40.0,170.0,151.0,19.0
93401,846,589,1122,20243,1490,0,4,359,0,24653,948,3.85,83814.0,19.1,71.3,4.2,2.3,53.3,28654,977520.88,0.4924,0.5147478591817317,0.5906837731447733,0.3357632307916606,0.0625594671741198,0.1329494064443188,15.574464384323097,5.062582370666304,925.381844603692,San Luis Obispo,34.0,88.0,66.0,22.0
92691,704,837,1236,34238,1972,46,14,643,0,39690,1526,3.85,122967.0,21.9,59.0,12.6,1.2,47.1,48437,990809.08,0.3949,0.2376829268292682,0.823959438745431,0.1735644381558778,0.0389634146341463,0.0501269828052791,10.707417306637996,4.251310977454312,1651.3886886184669,Orange ,4.0,23.0,1.0,22.0
92867,666,810,1494,30145,1318,31,18,503,0,34985,1344,3.84,108547.0,38.8,44.0,11.5,0.8,39.8,44232,1023098.9,0.4657,0.327386468952734,0.7433594929067311,0.2186085119227286,0.0146740809391411,0.1127063376412412,23.17090945081296,6.354595981092591,1824.348792603217,Orange ,1.0,4.0,0.0,4.0
92064,1010,1083,1562,35139,2044,4,1,501,0,41344,1588,3.84,119838.0,16.9,62.2,12.2,1.8,52.5,49005,1059495.01,0.4377,0.2360889325635671,0.8008519701810437,0.1616968406105786,0.0225402284731605,0.0513443906459256,11.791871246077172,3.760781671008973,753.7432148050435,San Diego,1.0,4.0,1.0,3.0
93449,218,191,264,6246,436,0,0,95,0,7450,286,3.84,94268.0,9.8,82.7,2.7,1.2,48.4,8058,1225203.45,0.4748,0.3025916413728695,0.6427152317880794,0.2271523178807947,0.028251225776325,0.0683066933066933,7.635282885575295,3.6837108143440154,1616.281922520157,San Luis Obispo,14.0,38.0,22.0,16.0
92626,583,907,1597,33997,1883,38,16,571,0,39592,1516,3.83,98766.0,28.6,50.2,14.3,1.8,44.2,50389,1145239.68,0.4163,0.5855711629828548,0.485207685089149,0.5113844026275498,0.0406424292501549,0.0834350427179415,21.47227388001723,5.85212959561187,2579.509005261884,Orange ,48.0,104.0,99.0,5.0
92264,170,386,483,13814,763,0,4,219,0,15839,605,3.82,63518.0,20.5,68.5,5.9,1.8,44.8,19965,614196.53,0.5549,0.3282144479781917,0.5238728323699422,0.3878034682080924,0.0527941844616083,0.1243578120278029,12.81095021038917,2.937509104362007,730.3584188158711,Riverside ,12.0,33.0,29.0,4.0
91311,460,727,1082,27300,1678,25,3,457,0,31732,1209,3.81,101623.0,30.0,42.5,15.4,7.0,41.3,41188,858002.11,0.4279,0.3556089290760101,0.6857947907360319,0.2757886055941172,0.031364792314213,0.060649251714054,29.843285736617023,5.879097792874923,1229.3554970329576,Los Angeles,17.0,26.0,26.0,0.0
92869,485,683,1006,25598,1214,26,10,407,0,29429,1116,3.79,126864.0,36.8,45.0,13.8,0.8,44.4,36174,994982.67,0.4471,0.2487770168104598,0.7986979612814802,0.1871680657872194,0.0252601618785021,0.0547799569146406,18.52153942523377,5.575332337182468,1072.275251104665,Orange ,2.0,4.0,4.0,0.0
91505,289,572,662,21148,1546,13,7,347,0,24584,932,3.79,94610.0,27.0,52.7,11.0,2.3,47.2,32884,1030415.06,0.469,0.5321269743904309,0.587304964539007,0.4111347517730496,0.0508357613862904,0.091648639590506,28.816115113741365,6.776506943313152,1324.5399005370305,Los Angeles,12.0,29.0,22.0,7.0
94044,483,746,1096,25999,2133,2,5,421,0,30885,1169,3.79,138381.0,18.6,51.6,20.5,2.3,47.2,38609,1225828.85,0.4027,0.3126428571428571,0.7895209787792908,0.199350245386051,0.0342857142857142,0.0534588727605596,10.311973234922531,3.028564092554216,860.7656262448287,San Mateo,4.0,5.0,3.0,2.0
94510,610,528,1323,20466,1454,4,3,402,0,24790,934,3.77,118228.0,13.8,61.5,11.4,3.6,45.2,27327,786025.47,0.4151,0.2935771386566204,0.7587850962387427,0.2032491612219671,0.0293117706514747,0.0506078804745862,14.879136529333868,4.1381805550615685,471.7259674369827,Solano ,3.0,5.0,5.0,0.0
94550,1278,1018,1934,34619,1951,10,2,529,0,41341,1557,3.77,158887.0,16.3,62.5,14.0,1.5,51.1,50119,1133416.98,0.4256,0.2389111747851003,0.8282757125826379,0.1687980925544597,0.0362750716332378,0.0323724340766704,10.81320775277602,4.635508127116113,842.1303914553039,Alameda ,3.0,7.0,4.0,3.0
90755,160,194,506,8430,487,8,6,173,0,9964,375,3.76,79260.0,35.8,27.3,22.0,10.7,38.4,11813,668562.18,0.4035,0.5129263523788833,0.4583502641202763,0.5375863470134092,0.0484466652183358,0.1546698393813206,37.711781844427975,7.1435361493043015,1292.8513695872846,Los Angeles,5.0,9.0,8.0,1.0
91501,107,312,291,12654,986,16,3,221,0,14590,549,3.76,78630.0,16.0,69.1,6.9,2.3,40.5,19493,1076597.72,0.505,0.6404135818228236,0.3602685529313032,0.6397314470686968,0.1033954557058973,0.1167815618890832,22.91091860032185,5.964540104937196,212.95028748254853,Los Angeles,0.0,0.0,0.0,0.0
92833,440,882,1110,34511,1825,21,18,578,0,39385,1481,3.76,98176.0,39.0,20.8,35.3,2.2,42.5,53188,843153.69,0.4616,0.4153400868306802,0.6983213992252612,0.273095433736354,0.0344307766521948,0.0921582339488555,29.096498180856752,6.351667213702225,1467.7713920026515,Orange ,3.0,8.0,4.0,4.0
92262,230,496,745,17565,883,1,10,262,1,20193,759,3.76,60289.0,28.3,56.5,4.2,7.5,40.5,25888,697113.96,0.5466,0.3954983922829582,0.5907985407377382,0.3843230644507499,0.0806920839075179,0.1651000429033893,17.900306386887284,2.980985955355073,639.0531061697689,Riverside ,37.0,100.0,75.0,25.0
92646,845,1026,1652,40207,2219,28,37,698,0,46712,1752,3.75,112926.0,15.4,64.2,13.2,0.9,47.7,55939,1146863.95,0.4175,0.2368802280480396,0.756245506829619,0.1914989216391085,0.0266367587270433,0.0630666141111549,13.499685310995089,4.759492613066901,848.9111690452127,Orange ,2.0,7.0,1.0,6.0
95442,119,61,85,2284,181,0,0,43,0,2773,104,3.75,151342.0,9.1,77.5,0.0,0.2,65.5,2521,1216204.08,0.5082,0.2739018087855297,0.9089055064581916,0.0822569680489462,0.012058570198105,0.1467671558905196,5.82779024098922,3.84190018633242,436.4163042,Sonoma ,4.0,7.0,6.0,1.0
95404,873,656,1028,25408,1729,0,0,474,0,30168,1130,3.75,88574.0,21.5,63.4,7.1,2.3,45.5,38028,793270.81,0.4796,0.4243244986135294,0.7470887918486172,0.2396894711305191,0.0435287289611143,0.0941079762409843,12.41240325322734,3.661566875017303,707.5738465849379,Sonoma ,7.0,13.0,13.0,0.0
95117,167,506,536,17784,1199,21,6,239,0,20458,766,3.74,107972.0,29.6,31.6,26.6,8.0,45.1,28832,1518450.93,0.4672,0.634697967363298,0.4412049678499075,0.5463754073813089,0.0450424658841492,0.0803108808290155,14.282639833248602,3.615325240246464,1643.2028561414795,Santa Clara,41.0,130.0,130.0,0.0
94574,337,200,434,6072,335,1,1,78,0,7458,279,3.74,116322.0,25.1,69.5,2.1,0.5,55.1,7859,1698984.55,0.5612,0.3252977054893988,0.7966860725481415,0.1477832512315271,0.0668022073772872,0.0634304207119741,16.645244607535698,4.835144484274345,678.7057712056752,Napa ,32.0,68.0,68.0,0.0
94933,18,21,19,629,85,0,0,8,0,780,29,3.72,120000.0,19.4,70.2,3.9,0.0,54.2,1185,867128.92,0.3753,0.4302325581395348,0.8391866913123844,0.1608133086876155,0.0,0.1789029535864978,,,,,0.0,0.0,0.0,0.0
92108,156,461,449,15557,1127,6,0,199,0,17955,666,3.71,87032.0,22.8,53.3,11.0,5.3,54.0,21995,575155.62,0.4256,0.7002616696210011,0.1410357311506375,0.8580198331496931,0.037731071157255,0.096112752898386,21.394340988797246,5.933387510154674,1754.3425061495343,San Diego,23.0,114.0,59.0,55.0
91506,188,316,417,13094,889,5,4,241,0,15154,562,3.71,83217.0,24.9,55.0,13.6,1.8,43.4,19449,1115342.07,0.4886,0.432,0.6907788305985672,0.302865726831523,0.0443076923076923,0.0878593415766682,29.839678792121923,8.044163097664127,1453.0117280849588,Los Angeles,3.0,5.0,5.0,0.0
95765,668,750,1254,27156,1511,17,2,410,0,31768,1177,3.71,110656.0,13.4,64.2,14.1,1.7,52.5,41799,686187.13,0.3814,0.3543239163252102,0.7229988177202865,0.275957994297239,0.0251599453669757,0.0262198678071539,5.818353182620565,2.5678972075145583,570.0045704706072,Placer ,2.0,4.0,4.0,0.0
92124,192,452,546,16355,1182,0,1,250,0,18978,702,3.7,98693.0,18.2,56.2,11.9,6.3,54.8,31593,945736.55,0.3758,0.5348629586644049,0.696389030829501,0.303610969170499,0.0076778859030443,0.0648244864368689,13.06011872907667,4.465659592545347,1249.850088049858,San Diego,0.0,0.0,0.0,0.0
92101,317,969,3201,30132,1652,31,336,365,0,37003,1365,3.69,78092.0,22.0,57.0,8.8,7.7,55.1,43096,749467.45,0.509,0.744416776904521,0.0434548995903015,0.9508697696285848,0.2029024978600887,0.1405392096516065,31.00736394996037,6.247411440188356,680.7382190629244,San Diego,52.0,164.0,148.0,16.0
91344,490,904,1155,36190,2475,26,8,614,0,41862,1544,3.69,104640.0,31.6,44.6,17.0,2.6,37.0,54465,904804.38,0.4425,0.2723486793313937,0.8375116063138347,0.1611229449997269,0.0601289292030349,0.0726875509146115,24.83773978545586,5.449142462829943,1654.8505839742108,Los Angeles,3.0,26.0,2.0,24.0
94923,93,41,55,1372,100,0,0,21,0,1682,62,3.69,,27.4,71.3,0.0,1.2,47.4,1283,1290163.17,0.3707,0.3633093525179856,0.9596774193548387,0.0233870967741935,0.0521582733812949,0.0101010101010101,,,,,0.0,0.0,0.0,0.0
90815,441,567,1526,25427,1530,29,19,511,0,30050,1107,3.68,102939.0,23.1,53.7,11.1,7.1,53.4,43092,920317.76,0.4222,0.3493799173223096,0.7080629617732092,0.2899453902987471,0.0359381250833444,0.0856077259367204,18.54448681195414,6.358755644230791,1584.1671088408702,Los Angeles,1.0,4.0,0.0,4.0
95121,187,733,664,26515,1544,20,6,351,0,30020,1104,3.68,117991.0,25.9,8.4,59.6,3.3,33.8,37663,1106620.64,0.413,0.2570179007323027,0.8580979942121545,0.0841233409839337,0.0367168429617575,0.0885575330019774,21.369505911102745,3.9364614545431738,2266.0826944380105,Santa Clara,1.0,20.0,0.0,20.0
91387,647,701,1091,28967,1652,10,8,523,0,33599,1234,3.67,100523.0,41.1,37.7,10.3,5.8,32.5,45295,754772.38,0.4099,0.3780549713539778,0.5826884886667123,0.3807436828049031,0.031256798897672,0.0978569527021031,19.223485257686143,4.541689652307515,2307.347281517632,Los Angeles,1.0,2.0,2.0,0.0
95742,391,324,769,11409,732,10,1,172,0,13808,506,3.67,141629.0,14.8,42.8,27.6,9.7,46.7,13955,621144.54,0.3147,0.1397022332506203,0.9736141370128298,0.0070200919874122,0.0071960297766749,0.0337701612903225,21.428107045630444,5.7019782820772615,1216.3969651884267,Sacramento ,0.0,0.0,0.0,0.0
94720,0,1,3,75,1,1,0,1,0,82,3,3.66,,20.2,31.7,37.7,4.1,75.7,6467,,0.6071,0.7857142857142857,0.2084805653710247,0.7915194346289752,0.2792207792207792,0.3670520231213873,0.0,4.31850292367475,219.4722896,Alameda ,0.0,0.0,0.0,0.0
95864,373,453,678,16174,1024,9,2,231,0,18944,693,3.66,112560.0,12.1,70.6,8.1,2.7,58.1,25367,678919.28,0.5041,0.2615509048630067,0.8695274831243973,0.1264223722275795,0.0278030532807602,0.0938226830133638,16.891029436072117,4.467544378191481,716.3671036015464,Sacramento ,2.0,3.0,3.0,0.0
91748,269,709,709,30787,1861,33,15,534,0,34917,1276,3.65,77183.0,28.6,6.4,61.4,1.2,37.7,45205,830944.66,0.4605,0.3417638483965015,0.7406030855539972,0.2147966339410939,0.0384110787172011,0.1097506777476556,22.71598537424368,5.426027217309127,1331.1434939274063,Los Angeles,4.0,33.0,4.0,29.0
93405,317,247,545,9596,701,0,2,174,0,11582,421,3.64,49678.0,16.1,72.2,5.4,1.0,51.1,25081,967617.92,0.5567,0.6542246759481517,0.5338830743207528,0.4286922507664658,0.0524483917426788,0.4355955373285708,14.48371732455384,5.049863665738992,1477.7111543137596,San Luis Obispo,10.0,94.0,59.0,35.0
95811,135,114,1203,5808,439,1,3,171,0,7874,286,3.63,71265.0,23.4,50.6,9.2,9.8,57.0,7432,621124.43,0.4677,0.8786467271390047,0.2015521064301552,0.7984478935698448,0.1593527825447413,0.2018460703135604,68.7093522369299,8.45347641769716,1892.222241,Sacramento ,26.0,96.0,44.0,0.0
92029,637,457,1000,16774,1038,0,2,275,0,20183,732,3.63,98848.0,26.4,58.2,7.7,1.6,43.1,19466,1083018.28,0.4356,0.2466818608392545,0.6811388817315125,0.168255604225715,0.0424989945032846,0.0516543926978529,12.82662451750372,5.366409473566768,853.7245275445907,San Diego,3.0,7.0,7.0,0.0
90808,528,569,1149,27012,1467,19,10,547,0,31301,1135,3.63,118814.0,25.8,53.0,11.7,3.8,45.0,39723,912724.37,0.3771,0.1737231419513913,0.9214652516261554,0.0776446422458062,0.0226840436773511,0.0528305691384786,15.062646489728351,5.65986054356014,1013.3354818671202,Los Angeles,11.0,23.0,19.0,4.0
95476,993,615,1079,23977,1679,4,2,423,0,28772,1042,3.62,96029.0,25.8,67.1,2.2,1.1,40.8,36578,966458.64,0.4843,0.3502605025390753,0.779030910609858,0.151688745673708,0.0524302578645386,0.0817092695853806,11.155655671016245,3.603809499473772,539.9231989362738,Sonoma ,7.0,26.0,14.0,12.0
90807,273,497,851,21114,1242,26,9,359,0,24371,882,3.62,81622.0,28.7,38.7,15.2,12.7,43.2,32994,865430.76,0.4626,0.4720050046918986,0.5833582089552238,0.4166417910447761,0.0660775727244291,0.0835226226287678,29.33445374471039,6.244066047252623,1257.9600622887467,Los Angeles,2.0,4.0,2.0,2.0
91203,83,236,251,9090,830,2,0,147,0,10639,385,3.62,66245.0,19.2,56.7,16.3,3.0,40.9,16557,717535.98,0.4869,0.8114997036158862,0.1515026759983532,0.8473994785233978,0.0895080023710729,0.1782453594534131,50.04119515815702,8.19068405771096,1727.1034882988274,Los Angeles,16.0,34.0,34.0,0.0
95405,430,335,608,14454,1164,0,0,288,0,17279,623,3.61,99978.0,12.0,77.9,4.2,1.3,47.4,23176,721505.49,0.4141,0.4324180502341422,0.7281243565987235,0.2703314803376569,0.0516177096636866,0.0746531600968949,10.651812133019174,3.4322046575754293,848.4507393665237,Sonoma ,4.0,7.0,7.0,0.0
94951,346,93,168,3375,211,0,0,60,0,4253,153,3.6,101197.0,23.3,68.6,5.4,0.0,43.9,3393,1186639.38,0.4317,0.2913014160485502,0.926065162907268,0.037593984962406,0.0256237356709372,0.0488835244417622,8.42575056623502,2.79637318762361,494.0576518,Sonoma ,0.0,0.0,0.0,0.0
94523,502,589,801,23121,1752,9,8,370,0,27152,968,3.57,130277.0,15.5,60.4,14.4,3.6,56.0,34957,959694.85,0.4225,0.3546424225069797,0.6816678152997933,0.3115093039283252,0.0547641205526523,0.0727776015685822,10.952263147775705,3.755746385269678,1013.261610254052,Contra Costa,16.0,36.0,31.0,5.0
91504,222,415,440,16665,1201,9,1,260,0,19213,684,3.56,89219.0,23.5,54.9,11.0,4.3,43.6,27592,1096996.34,0.4896,0.4659639444389715,0.5859652401420296,0.4084283311530555,0.0447246576691951,0.105064358795702,40.19122229518276,8.108560623994512,1589.2128821990016,Los Angeles,3.0,9.0,9.0,0.0
94947,429,437,636,17626,1368,2,1,300,0,20799,739,3.55,121833.0,21.7,62.5,6.2,3.1,44.4,25468,966689.74,0.4458,0.2560632308358597,0.787138532205867,0.2087900615930681,0.037895192724123,0.0885986029440783,9.523511169067852,2.811425745262706,880.6496148956171,Marin ,8.0,19.0,11.0,8.0
92624,211,145,223,5561,254,3,7,82,0,6486,230,3.55,110990.0,26.0,66.4,1.8,0.6,42.4,6398,1448874.56,0.4283,0.3819960861056751,0.7231352718078382,0.2357774968394437,0.0461839530332681,0.0379386658235852,20.0822792025366,6.942549879838669,2520.258631,Orange ,1.0,2.0,2.0,0.0
93437,11,22,61,973,45,0,0,18,0,1130,40,3.54,64576.0,15.5,54.6,3.8,14.8,40.4,3638,,0.2946,1.0,0.9729965156794426,0.0270034843205574,0.0,0.0155714730613516,18.7990850880829,5.76567338778389,623.0353406,Santa Barbara,0.0,0.0,0.0,0.0
91741,399,425,774,18465,903,11,11,318,0,21306,754,3.54,113446.0,29.4,51.7,12.9,1.8,46.2,26460,920303.45,0.447,0.2658084914182475,0.8576481938042663,0.1241290599206774,0.0193089430894308,0.0556965862160421,20.17017678094048,5.064620465657309,504.8594744489602,Los Angeles,1.0,2.0,2.0,0.0
90630,438,752,1194,34185,1903,47,18,585,1,39123,1384,3.54,109051.0,19.6,34.8,37.9,2.6,48.7,50543,911026.09,0.403,0.3172229805186747,0.7719014211189063,0.2033339329615638,0.036232783223725,0.0728478131802889,22.1718354302876,5.394071379884392,827.8607077390989,Orange ,1.0,3.0,1.0,2.0
91390,713,318,658,13725,739,1,4,261,0,16419,580,3.53,133150.0,28.5,60.2,4.7,2.2,40.8,19772,869649.57,0.3925,0.1229325699745547,0.9066429945258174,0.0476401834590915,0.0147900763358778,0.0398508148980738,8.13037967918117,3.4983720179758016,1165.8903507290595,Los Angeles,0.0,0.0,0.0,0.0
90010,32,197,343,6238,368,2,0,56,0,7236,255,3.52,76547.0,10.3,17.7,62.0,5.0,54.2,4313,952608.1,0.4645,0.840231419670672,0.0451977401129943,0.9537429378531074,0.1668891855807743,0.0976118710874101,35.7359600482602,6.50519196631507,1131.8257234199054,Los Angeles,3.0,37.0,37.0,0.0
90026,253,750,652,31376,2751,13,13,517,0,36325,1280,3.52,70436.0,49.6,28.0,14.8,3.3,42.9,65921,1145179.25,0.4919,0.7603974121996303,0.3917952036817315,0.6043576744687736,0.1287353666050523,0.1787045523984112,47.83697650895573,7.707633086059744,2537.0913374881243,Los Angeles,6.0,17.0,15.0,2.0
95377,529,651,1057,24484,1583,9,1,345,0,28659,1005,3.51,128732.0,31.8,27.3,27.0,5.2,27.2,33630,756941.92,0.3275,0.2674405749032614,0.9353756224290972,0.0634336436458107,0.0226644555002763,0.0679096920235896,18.41663005173546,4.293483533685054,751.6138779179091,San Joaquin,6.0,8.0,4.0,4.0
95064,11,12,64,668,79,1,3,17,1,856,30,3.51,107500.0,29.4,32.7,25.4,4.0,67.4,10646,609927.6,0.4788,0.6809701492537313,0.3663194444444444,0.5017361111111112,0.0876865671641791,0.27265625,10.9175167685398,2.74806621408793,482.2018395,Santa Cruz,9.0,15.0,15.0,0.0
91401,217,552,612,24085,1793,15,5,401,0,27680,968,3.5,65458.0,42.5,42.5,5.0,5.3,38.9,38974,1044389.61,0.4973,0.6569608111811455,0.3851187749492834,0.6139650546430208,0.0953000822143052,0.1885962656241963,40.96054682362786,6.012834228220998,1056.3607510209088,Los Angeles,3.0,12.0,11.0,1.0
95460,183,48,90,2442,184,0,0,57,0,3004,105,3.5,69712.0,7.6,81.4,4.5,0.0,45.0,2311,786555.09,0.3575,0.3168224299065421,0.944407677035076,0.0324288550628722,0.0,0.0632286995515695,,,,,7.0,25.0,25.0,0.0
91040,294,319,544,14648,1046,14,4,263,0,17132,596,3.48,98044.0,23.2,60.5,10.6,2.6,33.7,21289,842659.64,0.4173,0.2408256880733945,0.8246599276176214,0.1322850368151753,0.0644900161899622,0.0643277630079757,25.90526752550625,5.522836298187422,1508.8239818128131,Los Angeles,0.0,0.0,0.0,0.0
92870,491,730,1484,34791,1607,43,20,607,0,39773,1380,3.47,103233.0,38.6,38.7,16.1,2.5,40.5,53126,920951.82,0.4086,0.3604352244873557,0.7012979487773786,0.2655000579441418,0.0321037843008309,0.0750056779468544,26.095959913156275,5.9998176548234055,1254.785046831572,Orange ,3.0,4.0,3.0,1.0
94546,576,724,1037,30321,2189,17,8,478,0,35350,1219,3.45,111570.0,18.2,41.3,27.5,6.7,40.8,46169,1003689.92,0.3973,0.3321617955358243,0.7189776663083721,0.2641824913412158,0.0485263287705019,0.0666753995284254,18.17767088125405,3.931057023498663,1122.7016116576692,Alameda ,4.0,7.0,4.0,3.0
94130,9,24,40,833,97,0,1,11,0,1015,35,3.45,83077.0,27.2,33.7,9.1,18.3,40.2,3185,,0.4752,1.0,0.3033873343151693,0.6966126656848306,0.1707692307692307,0.4210357027983274,50.6299007731743,7.119995069545281,9621.617211,San Francisco,0.0,0.0,0.0,0.0
93111,300,367,582,13575,883,5,2,175,0,15889,547,3.44,132603.0,22.8,67.4,4.7,0.7,55.1,18327,1450046.35,0.4431,0.3283255086071987,0.768375815056313,0.212655601659751,0.0367762128325508,0.0585894317930577,25.700624500111036,5.805896346863742,1299.919402049507,Santa Barbara,0.0,0.0,0.0,0.0
92003,223,115,223,4295,225,1,0,61,0,5143,177,3.44,98304.0,29.1,63.2,1.9,0.1,36.2,4299,921151.63,0.5097,0.379840196681008,0.7754364840457556,0.2046959662853702,0.0,0.1419536191145467,13.6037047308252,3.62094825209832,989.3447191,San Diego,0.0,0.0,0.0,0.0
94534,863,779,1519,30756,1732,8,8,456,0,36121,1243,3.44,121478.0,17.3,40.4,23.2,11.2,40.5,39318,693006.02,0.3761,0.2465515941810507,0.8622283197342768,0.128095891400101,0.029320871334891,0.0401343750795307,17.178839121676333,4.375386802075797,1541.7639911232266,Solano ,17.0,43.0,31.0,12.0
95409,516,434,620,17980,1659,1,1,304,0,21515,739,3.44,85614.0,17.3,72.5,6.3,1.0,48.8,26179,750888.91,0.4725,0.3497893850042123,0.7443276148312119,0.184994861253854,0.0644481887110362,0.0618055555555555,7.726288729906059,2.501485513617133,655.5431611165731,Sonoma ,1.0,2.0,2.0,0.0
91737,502,400,728,17173,857,6,3,279,0,19948,685,3.43,105943.0,33.7,42.8,13.0,6.1,40.4,23790,853823.45,0.4257,0.2961340206185567,0.7840068999507146,0.2142681123706259,0.0271907216494845,0.08325948432291,20.177016851882744,4.75157511810465,889.3703102993095,San Bernardino,0.0,0.0,0.0,0.0
91915,263,603,626,21683,1183,2,2,238,0,24600,843,3.43,128839.0,43.8,17.8,24.7,7.6,47.7,34616,793030.18,0.3301,0.2883764027591887,0.8586848880966528,0.1413151119033472,0.01194275712962,0.0620137101206143,15.254821360144671,4.449848227320728,736.6251489623858,San Diego,1.0,2.0,2.0,0.0
93012,798,676,1063,26013,1571,9,5,359,0,30494,1044,3.42,111228.0,24.7,58.8,11.1,1.7,48.4,35794,804143.99,0.4532,0.3044526482332554,0.8014159038901602,0.1427345537757437,0.0400060272734121,0.0762569160452249,14.232975378939477,5.745431116150978,1013.8334460294558,Ventura ,3.0,9.0,9.0,0.0
91201,144,288,386,13797,1035,3,0,253,0,15906,544,3.42,59432.0,20.7,67.2,5.6,1.5,32.7,22807,1127746.01,0.5101,0.7060267583159445,0.4267471557928953,0.5673322498258648,0.137842150484841,0.1351851851851851,47.52157225350907,7.821581677448039,1532.284076190355,Los Angeles,0.0,0.0,0.0,0.0
91754,126,478,445,22187,1633,23,4,361,0,25257,862,3.41,71735.0,31.3,5.5,60.3,0.8,37.3,33931,852124.71,0.4481,0.4588929763025066,0.6622151139544182,0.3341063574570171,0.1051415861065959,0.105826361997103,31.577488816805523,6.098254757599054,1121.4671640348845,Los Angeles,2.0,6.0,2.0,4.0
91601,144,493,619,22007,1711,13,1,359,0,25347,865,3.41,61761.0,34.4,44.8,8.3,8.0,46.0,34786,900093.82,0.5271,0.8331382418354208,0.2456030478576274,0.7494389645634362,0.0817628467751375,0.1773761134653636,42.21899591478937,6.9765851460011525,1158.4810026525292,Los Angeles,8.0,14.0,14.0,0.0
91325,318,463,690,21246,1416,13,13,359,1,24519,835,3.41,73119.0,37.8,35.8,15.7,5.9,40.6,35355,941633.09,0.4912,0.5404289118347895,0.5096764552043638,0.4898752148247777,0.0609213661636219,0.1737422055180661,36.41399953423319,6.285573711757002,1004.1701400872464,Los Angeles,6.0,9.0,9.0,0.0
